date,areaName,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate
2020-01-10,South East,0,,0,,,,,
2020-01-11,South East,0,,0,,,,,
2020-01-12,South East,0,,0,,,,,
2020-01-13,South East,0,,0,,,,,
2020-01-14,South East,0,,0,,,,,
2020-01-15,South East,0,,0,,,,,
2020-01-16,South East,0,,0,,,,,
2020-01-17,South East,0,,0,,,,,
2020-01-18,South East,0,,0,,,,,
2020-01-19,South East,0,,0,,,,,
2020-01-20,South East,0,,0,,,,,
2020-01-21,South East,0,,0,,,,,
2020-01-22,South East,0,,0,,,,,
2020-01-23,South East,0,,0,,,,,
2020-01-24,South East,0,,0,,,,,
2020-01-25,South East,0,,0,,,,,
2020-01-26,South East,0,,0,,,,,
2020-01-27,South East,0,,0,,,,,
2020-01-28,South East,0,,0,,,,,
2020-01-29,South East,0,,0,,,,,
2020-01-30,South East,0,,0,,,,,
2020-01-31,South East,0,,0,,,,,
2020-02-01,South East,0,,0,,,,,
2020-02-02,South East,0,,0,,,,,
2020-02-03,South East,0,,0,,,,,
2020-02-04,South East,0,,0,,,,,
2020-02-05,South East,0,,0,,,,,
2020-02-06,South East,0,,0,,,,,
2020-02-07,South East,0,,0,,,,,
2020-02-08,South East,0,,0,,,,,
2020-02-09,South East,0,,0,,,,,
2020-02-10,South East,0,,0,,,,,
2020-02-11,South East,0,,0,,,,,
2020-02-12,South East,0,,0,,,,,
2020-02-13,South East,0,,0,,,,,
2020-02-14,South East,0,,0,,,,,
2020-02-15,South East,0,,0,,,,,
2020-02-16,South East,0,,0,,,,,
2020-02-17,South East,0,,0,,,,,
2020-02-18,South East,0,,0,,,,,
2020-02-19,South East,0,,0,,,,,
2020-02-20,South East,0,,0,,,,,
2020-02-21,South East,0,,0,,,,,
2020-02-22,South East,0,,0,,,,,
2020-02-23,South East,0,,0,,,,,
2020-02-24,South East,0,,0,,,,,
2020-02-25,South East,0,,0,,,,,
2020-02-26,South East,0,,0,,,,,
2020-02-27,South East,0,,0,,,,,
2020-02-28,South East,0,,0,,,,,
2020-02-29,South East,0,,0,,,,,
2020-03-01,South East,0,,0,,,,,
2020-03-02,South East,0,,0,,,,,
2020-03-03,South East,0,,0,,,1.0,1.0,0.0
2020-03-04,South East,0,,0,,,0.0,1.0,0.0
2020-03-05,South East,0,,0,,,2.0,3.0,0.0
2020-03-06,South East,0,,0,,,0.0,3.0,0.0
2020-03-07,South East,0,,0,,,0.0,3.0,0.0
2020-03-08,South East,0,,0,,,1.0,4.0,0.0
2020-03-09,South East,0,,0,,,1.0,5.0,0.1
2020-03-10,South East,0,,0,,,1.0,6.0,0.1
2020-03-11,South East,0,,0,,,1.0,7.0,0.1
2020-03-12,South East,0,,0,,,0.0,7.0,0.1
2020-03-13,South East,0,,0,,,2.0,9.0,0.1
2020-03-14,South East,0,,0,,,3.0,12.0,0.1
2020-03-15,South East,0,,0,,,7.0,19.0,0.2
2020-03-16,South East,0,,0,,,8.0,27.0,0.3
2020-03-17,South East,0,,0,,,8.0,35.0,0.4
2020-03-18,South East,0,,0,,,13.0,48.0,0.5
2020-03-19,South East,0,,0,,,8.0,56.0,0.6
2020-03-20,South East,0,,0,,,15.0,71.0,0.8
2020-03-21,South East,0,,0,,,14.0,85.0,0.9
2020-03-22,South East,0,,0,,,28.0,113.0,1.2
2020-03-23,South East,0,,0,,,24.0,137.0,1.5
2020-03-24,South East,0,,0,,,30.0,167.0,1.8
2020-03-25,South East,0,,0,,,40.0,207.0,2.3
2020-03-26,South East,0,,0,,,44.0,251.0,2.7
2020-03-27,South East,0,,0,,,47.0,298.0,3.2
2020-03-28,South East,0,,0,,,38.0,336.0,3.7
2020-03-29,South East,0,,0,,,62.0,398.0,4.3
2020-03-30,South East,0,,0,,,68.0,466.0,5.1
2020-03-31,South East,0,,0,,,69.0,535.0,5.8
2020-04-01,South East,0,,0,,,85.0,620.0,6.8
2020-04-02,South East,0,,0,,,80.0,700.0,7.6
2020-04-03,South East,0,,0,,,83.0,783.0,8.5
2020-04-04,South East,0,,0,,,114.0,897.0,9.8
2020-04-05,South East,0,,0,,,104.0,1001.0,10.9
2020-04-06,South East,0,,0,,,105.0,1106.0,12.0
2020-04-07,South East,0,,0,,,119.0,1225.0,13.3
2020-04-08,South East,0,,0,,,112.0,1337.0,14.6
2020-04-09,South East,0,,0,,,128.0,1465.0,16.0
2020-04-10,South East,0,,0,,,110.0,1575.0,17.2
2020-04-11,South East,0,,0,,,110.0,1685.0,18.4
2020-04-12,South East,0,,0,,,117.0,1802.0,19.6
2020-04-13,South East,0,,0,,,103.0,1905.0,20.8
2020-04-14,South East,0,,0,,,94.0,1999.0,21.8
2020-04-15,South East,0,,0,,,93.0,2092.0,22.8
2020-04-16,South East,0,,0,,,86.0,2178.0,23.7
2020-04-17,South East,552,,0,,,108.0,2286.0,24.9
2020-04-18,South East,414,,0,,,77.0,2363.0,25.7
2020-04-19,South East,678,,0,,,106.0,2469.0,26.9
2020-04-20,South East,315,,0,,,113.0,2582.0,28.1
2020-04-21,South East,778,,0,,,90.0,2672.0,29.1
2020-04-22,South East,397,,0,,,83.0,2755.0,30.0
2020-04-23,South East,359,,0,,,90.0,2845.0,31.0
2020-04-24,South East,562,,0,,,92.0,2937.0,32.0
2020-04-25,South East,479,,0,,,90.0,3027.0,33.0
2020-04-26,South East,357,,0,,,76.0,3103.0,33.8
2020-04-27,South East,318,,0,,,59.0,3162.0,34.4
2020-04-28,South East,195,,0,,,68.0,3230.0,35.2
2020-04-29,South East,236,,0,,,69.0,3299.0,35.9
2020-04-30,South East,272,,0,,,53.0,3352.0,36.5
2020-05-01,South East,264,,0,,,76.0,3428.0,37.3
2020-05-02,South East,229,,0,,,54.0,3482.0,37.9
2020-05-03,South East,213,,0,,,32.0,3514.0,38.3
2020-05-04,South East,219,,0,,,58.0,3572.0,38.9
2020-05-05,South East,243,,0,,,52.0,3624.0,39.5
2020-05-06,South East,510,,0,,,43.0,3667.0,39.9
2020-05-07,South East,187,,0,,,47.0,3714.0,40.5
2020-05-08,South East,236,,0,,,43.0,3757.0,40.9
2020-05-09,South East,187,,0,,,55.0,3812.0,41.5
2020-05-10,South East,118,,0,,,32.0,3844.0,41.9
2020-05-11,South East,107,,0,,,39.0,3883.0,42.3
2020-05-12,South East,105,,0,,,45.0,3928.0,42.8
2020-05-13,South East,157,,0,,,37.0,3965.0,43.2
2020-05-14,South East,170,,0,,,49.0,4014.0,43.7
2020-05-15,South East,159,,0,,,39.0,4053.0,44.1
2020-05-16,South East,136,,0,,,33.0,4086.0,44.5
2020-05-17,South East,154,,0,,,29.0,4115.0,44.8
2020-05-18,South East,103,,0,,,31.0,4146.0,45.2
2020-05-19,South East,86,,0,,,29.0,4175.0,45.5
2020-05-20,South East,96,,0,,,38.0,4213.0,45.9
2020-05-21,South East,127,,0,,,18.0,4231.0,46.1
2020-05-22,South East,179,,0,,,38.0,4269.0,46.5
2020-05-23,South East,166,,0,,,32.0,4301.0,46.9
2020-05-24,South East,110,,0,,,26.0,4327.0,47.1
2020-05-25,South East,80,,0,,,17.0,4344.0,47.3
2020-05-26,South East,63,,0,,,27.0,4371.0,47.6
2020-05-27,South East,104,,0,,,24.0,4395.0,47.9
2020-05-28,South East,66,,0,,,22.0,4417.0,48.1
2020-05-29,South East,62,,0,,,24.0,4441.0,48.4
2020-05-30,South East,78,,0,,,23.0,4464.0,48.6
2020-05-31,South East,52,,0,,,19.0,4483.0,48.8
2020-06-01,South East,34,,0,,,19.0,4502.0,49.0
2020-06-02,South East,48,,0,,,26.0,4528.0,49.3
2020-06-03,South East,84,,0,,,22.0,4550.0,49.6
2020-06-04,South East,60,,0,,,18.0,4568.0,49.8
2020-06-05,South East,36,,0,,,15.0,4583.0,49.9
2020-06-06,South East,92,,0,,,11.0,4594.0,50.0
2020-06-07,South East,46,,0,,,15.0,4609.0,50.2
2020-06-08,South East,16,,0,,,12.0,4621.0,50.3
2020-06-09,South East,77,,0,,,17.0,4638.0,50.5
2020-06-10,South East,35,,0,,,14.0,4652.0,50.7
2020-06-11,South East,54,,0,,,9.0,4661.0,50.8
2020-06-12,South East,38,,0,,,8.0,4669.0,50.9
2020-06-13,South East,55,,0,,,11.0,4680.0,51.0
2020-06-14,South East,36,,0,,,9.0,4689.0,51.1
2020-06-15,South East,46,,0,,,8.0,4697.0,51.2
2020-06-16,South East,23,,0,,,13.0,4710.0,51.3
2020-06-17,South East,26,,0,,,10.0,4720.0,51.4
2020-06-18,South East,61,,0,,,4.0,4724.0,51.5
2020-06-19,South East,35,,0,,,9.0,4733.0,51.6
2020-06-20,South East,49,,0,,,7.0,4740.0,51.6
2020-06-21,South East,33,,0,,,6.0,4746.0,51.7
2020-06-22,South East,18,,0,,,6.0,4752.0,51.8
2020-06-23,South East,41,,0,,,7.0,4759.0,51.8
2020-06-24,South East,28,,0,,,10.0,4769.0,51.9
2020-06-25,South East,66,,0,,,9.0,4778.0,52.0
2020-06-26,South East,30,,0,,,8.0,4786.0,52.1
2020-06-27,South East,19,,0,,,8.0,4794.0,52.2
2020-06-28,South East,20,,0,,,8.0,4802.0,52.3
2020-06-29,South East,18,,0,,,5.0,4807.0,52.4
2020-06-30,South East,29,,0,,,5.0,4812.0,52.4
2020-07-01,South East,10737,,0,,,5.0,4817.0,52.5
2020-07-02,South East,63,,0,,,7.0,4824.0,52.5
2020-07-03,South East,55,,0,,,4.0,4828.0,52.6
2020-07-04,South East,71,,0,,,10.0,4838.0,52.7
2020-07-05,South East,43,,0,,,3.0,4841.0,52.7
2020-07-06,South East,44,,0,,,6.0,4847.0,52.8
2020-07-07,South East,54,,0,,,5.0,4852.0,52.9
2020-07-08,South East,63,,0,,,5.0,4857.0,52.9
2020-07-09,South East,49,,0,,,9.0,4866.0,53.0
2020-07-10,South East,61,,0,,,5.0,4871.0,53.1
2020-07-11,South East,93,,0,,,6.0,4877.0,53.1
2020-07-12,South East,64,,0,,,3.0,4880.0,53.2
2020-07-13,South East,58,,0,,,5.0,4885.0,53.2
2020-07-14,South East,42,,0,,,7.0,4892.0,53.3
2020-07-15,South East,44,,0,,,4.0,4896.0,53.3
2020-07-16,South East,64,,0,,,3.0,4899.0,53.4
2020-07-17,South East,43,,0,,,4.0,4903.0,53.4
2020-07-18,South East,87,,0,,,3.0,4906.0,53.4
2020-07-19,South East,50,,0,,,4.0,4910.0,53.5
2020-07-20,South East,59,,0,,,4.0,4914.0,53.5
2020-07-21,South East,40,,0,,,5.0,4919.0,53.6
2020-07-22,South East,55,,0,,,2.0,4921.0,53.6
2020-07-23,South East,84,,0,,,3.0,4924.0,53.6
2020-07-24,South East,70,,0,,,1.0,4925.0,53.6
2020-07-25,South East,73,,0,,,2.0,4927.0,53.7
2020-07-26,South East,80,,0,,,3.0,4930.0,53.7
2020-07-27,South East,71,,0,,,1.0,4931.0,53.7
2020-07-28,South East,38,,0,,,4.0,4935.0,53.8
2020-07-29,South East,79,,0,,,3.0,4938.0,53.8
2020-07-30,South East,76,,0,,,1.0,4939.0,53.8
2020-07-31,South East,50,,0,,,5.0,4944.0,53.9
2020-08-01,South East,72,,0,,,2.0,4946.0,53.9
2020-08-02,South East,57,,0,,,2.0,4948.0,53.9
2020-08-03,South East,54,,0,,,1.0,4949.0,53.9
2020-08-04,South East,46,,0,,,0.0,4949.0,53.9
2020-08-05,South East,31,,0,,,2.0,4951.0,53.9
2020-08-06,South East,53,,0,,,3.0,4954.0,54.0
2020-08-07,South East,58,,0,,,0.0,4954.0,54.0
2020-08-08,South East,68,,0,,,1.0,4955.0,54.0
2020-08-09,South East,55,,0,,,2.0,4957.0,54.0
2020-08-10,South East,48,,0,,,4.0,4961.0,54.0
2020-08-11,South East,63,,0,,,0.0,4961.0,54.0
2020-08-12,South East,68,,0,,,0.0,4961.0,54.0
2020-08-13,South East,0,,0,,,1.0,4962.0,54.1
2020-08-14,South East,147,,0,,,2.0,4964.0,54.1
2020-08-15,South East,68,,0,,,1.0,4965.0,54.1
2020-08-16,South East,99,,0,,,1.0,4966.0,54.1
2020-08-17,South East,61,,0,4964.0,54.1,0.0,4966.0,54.1
2020-08-18,South East,76,,2,4966.0,54.1,1.0,4967.0,54.1
2020-08-19,South East,63,,2,4968.0,54.1,0.0,4967.0,54.1
2020-08-20,South East,82,,1,4969.0,54.1,1.0,4968.0,54.1
2020-08-21,South East,96,,1,4970.0,54.1,0.0,4968.0,54.1
2020-08-22,South East,99,,2,4972.0,54.2,0.0,4968.0,54.1
2020-08-23,South East,104,,0,4972.0,54.2,1.0,4969.0,54.1
2020-08-24,South East,106,,0,4972.0,54.2,0.0,4969.0,54.1
2020-08-25,South East,129,,1,4973.0,54.2,2.0,4971.0,54.1
2020-08-26,South East,67,,1,4974.0,54.2,0.0,4971.0,54.1
2020-08-27,South East,93,,0,4974.0,54.2,3.0,4974.0,54.2
2020-08-28,South East,100,,1,4975.0,54.2,2.0,4976.0,54.2
2020-08-29,South East,89,,0,,,1.0,4977.0,54.2
2020-08-30,South East,123,,2,4977.0,54.2,0.0,4977.0,54.2
2020-08-31,South East,115,,0,4977.0,54.2,2.0,4979.0,54.2
2020-09-01,South East,127,,0,4977.0,54.2,1.0,4980.0,54.2
2020-09-02,South East,103,,2,4979.0,54.2,1.0,4981.0,54.3
2020-09-03,South East,97,,1,4980.0,54.2,1.0,4982.0,54.3
2020-09-04,South East,138,,2,4982.0,54.3,1.0,4983.0,54.3
2020-09-05,South East,146,,3,4985.0,54.3,0.0,4983.0,54.3
2020-09-06,South East,126,,0,4985.0,54.3,0.0,4983.0,54.3
2020-09-07,South East,196,,0,4985.0,54.3,0.0,4983.0,54.3
2020-09-08,South East,224,,2,4987.0,54.3,0.0,4983.0,54.3
2020-09-09,South East,222,,0,4987.0,54.3,0.0,4983.0,54.3
2020-09-10,South East,199,,0,4987.0,54.3,1.0,4984.0,54.3
2020-09-11,South East,225,,2,4989.0,54.3,1.0,4985.0,54.3
2020-09-12,South East,216,,0,4989.0,54.3,2.0,4987.0,54.3
2020-09-13,South East,116,,0,4989.0,54.3,2.0,4989.0,54.3
2020-09-14,South East,121,,0,4989.0,54.3,1.0,4990.0,54.4
2020-09-15,South East,152,,0,4989.0,54.3,2.0,4992.0,54.4
2020-09-16,South East,160,,1,4990.0,54.4,2.0,4994.0,54.4
2020-09-17,South East,136,,3,4993.0,54.4,2.0,4996.0,54.4
2020-09-18,South East,131,,3,4996.0,54.4,1.0,4997.0,54.4
2020-09-19,South East,163,,3,4999.0,54.5,3.0,5000.0,54.5
2020-09-20,South East,110,,0,4996.0,54.4,0.0,5000.0,54.5
2020-09-21,South East,179,,0,4996.0,54.4,2.0,5002.0,54.5
2020-09-22,South East,187,,4,5000.0,54.5,0.0,5002.0,54.5
2020-09-23,South East,247,,1,5001.0,54.5,2.0,5004.0,54.5
2020-09-24,South East,326,,2,5003.0,54.5,2.0,5006.0,54.5
2020-09-25,South East,299,,1,5004.0,54.5,2.0,5008.0,54.6
2020-09-26,South East,173,,1,5005.0,54.5,3.0,5011.0,54.6
2020-09-27,South East,275,,2,5007.0,54.5,1.0,5012.0,54.6
2020-09-28,South East,151,,2,5009.0,54.6,7.0,5019.0,54.7
2020-09-29,South East,313,,0,5009.0,54.6,4.0,5023.0,54.7
2020-09-30,South East,225,,8,5017.0,54.7,2.0,5025.0,54.7
2020-10-01,South East,268,,5,5022.0,54.7,5.0,5030.0,54.8
2020-10-02,South East,272,,3,5025.0,54.7,2.0,5032.0,54.8
2020-10-03,South East,552,,3,5028.0,54.8,2.0,5034.0,54.8
2020-10-04,South East,1121,,2,5030.0,54.8,2.0,5036.0,54.9
2020-10-05,South East,660,,0,5030.0,54.8,2.0,5038.0,54.9
2020-10-06,South East,659,,1,5031.0,54.8,1.0,5039.0,54.9
2020-10-07,South East,849,,4,5035.0,54.8,4.0,5043.0,54.9
2020-10-08,South East,991,,3,5038.0,54.9,5.0,5048.0,55.0
2020-10-09,South East,933,,2,5040.0,54.9,2.0,5050.0,55.0
2020-10-10,South East,752,,0,5035.0,54.8,3.0,5053.0,55.0
2020-10-11,South East,420,,10,5045.0,55.0,5.0,5058.0,55.1
2020-10-12,South East,610,,1,5046.0,55.0,8.0,5066.0,55.2
2020-10-13,South East,920,,6,5052.0,55.0,3.0,5069.0,55.2
2020-10-14,South East,1166,,5,5057.0,55.1,3.0,5072.0,55.2
2020-10-15,South East,1083,,5,5062.0,55.1,6.0,5078.0,55.3
2020-10-16,South East,814,,6,5068.0,55.2,3.0,5081.0,55.3
2020-10-17,South East,941,,7,5075.0,55.3,4.0,5085.0,55.4
2020-10-18,South East,859,,5,5080.0,55.3,6.0,5091.0,55.5
2020-10-19,South East,1051,,2,5082.0,55.4,11.0,5102.0,55.6
2020-10-20,South East,990,,6,5088.0,55.4,10.0,5112.0,55.7
2020-10-21,South East,1709,,3,5091.0,55.5,13.0,5125.0,55.8
2020-10-22,South East,1189,,6,5097.0,55.5,9.0,5134.0,55.9
2020-10-23,South East,1248,,15,5112.0,55.7,8.0,5142.0,56.0
2020-10-24,South East,1562,,9,5121.0,55.8,10.0,5152.0,56.1
2020-10-25,South East,1336,,10,5131.0,55.9,11.0,5163.0,56.2
2020-10-26,South East,1341,,2,5133.0,55.9,15.0,5178.0,56.4
2020-10-27,South East,1442,,17,5150.0,56.1,7.0,5185.0,56.5
2020-10-28,South East,1877,,12,5162.0,56.2,15.0,5200.0,56.6
2020-10-29,South East,1424,,8,5170.0,56.3,10.0,5210.0,56.8
2020-10-30,South East,1894,,10,5180.0,56.4,12.0,5222.0,56.9
2020-10-31,South East,1396,,12,5192.0,56.6,25.0,5247.0,57.2
2020-11-01,South East,1614,,5,5197.0,56.6,23.0,5270.0,57.4
2020-11-02,South East,1625,,5,5202.0,56.7,20.0,5290.0,57.6
2020-11-03,South East,1442,,29,5231.0,57.0,18.0,5308.0,57.8
2020-11-04,South East,1834,,24,5255.0,57.2,15.0,5323.0,58.0
2020-11-05,South East,1770,,18,5273.0,57.4,13.0,5336.0,58.1
2020-11-06,South East,1913,,22,5295.0,57.7,19.0,5355.0,58.3
2020-11-07,South East,2079,,13,5308.0,57.8,20.0,5375.0,58.6
2020-11-08,South East,1499,,6,5314.0,57.9,22.0,5397.0,58.8
2020-11-09,South East,2065,,15,5329.0,58.0,32.0,5429.0,59.1
2020-11-10,South East,1693,,22,5351.0,58.3,25.0,5454.0,59.4
2020-11-11,South East,2211,,34,5385.0,58.7,23.0,5477.0,59.7
2020-11-12,South East,3306,,30,5415.0,59.0,27.0,5504.0,60.0
2020-11-13,South East,2644,,34,5449.0,59.4,28.0,5532.0,60.3
2020-11-14,South East,3110,,25,5474.0,59.6,31.0,5563.0,60.6
2020-11-15,South East,2652,,17,5491.0,59.8,35.0,5598.0,61.0
2020-11-16,South East,95,,25,5516.0,60.1,35.0,5633.0,61.4
2020-11-17,South East,2026,,50,5566.0,60.6,29.0,5662.0,61.7
2020-11-18,South East,1784,,23,5589.0,60.9,40.0,5702.0,62.1
2020-11-19,South East,2527,,24,5613.0,61.1,38.0,5740.0,62.5
2020-11-20,South East,1707,,39,5652.0,61.6,32.0,5772.0,62.9
2020-11-21,South East,2273,,13,5665.0,61.7,29.0,5801.0,63.2
2020-11-22,South East,2450,,43,5708.0,62.2,40.0,5841.0,63.6
2020-11-23,South East,1999,,18,5726.0,62.4,42.0,5883.0,64.1
2020-11-24,South East,1214,,42,5768.0,62.8,37.0,5920.0,64.5
2020-11-25,South East,2364,,48,5816.0,63.4,52.0,5972.0,65.1
2020-11-26,South East,2045,,45,5861.0,63.8,47.0,6019.0,65.6
2020-11-27,South East,1800,,53,5914.0,64.4,40.0,6059.0,66.0
2020-11-28,South East,1918,,48,5962.0,64.9,30.0,6089.0,66.3
2020-11-29,South East,1568,,22,5984.0,65.2,49.0,6138.0,66.9
2020-11-30,South East,1895,,18,6002.0,65.4,30.0,6168.0,67.2
2020-12-01,South East,1876,,56,6058.0,66.0,45.0,6213.0,67.7
2020-12-02,South East,2210,,56,6114.0,66.6,43.0,6256.0,68.1
2020-12-03,South East,1932,,37,6151.0,67.0,47.0,6303.0,68.7
2020-12-04,South East,2299,,61,6212.0,67.7,49.0,6352.0,69.2
2020-12-05,South East,2099,,32,6244.0,68.0,36.0,6388.0,69.6
2020-12-06,South East,2597,,22,6266.0,68.3,35.0,6423.0,70.0
2020-12-07,South East,2169,,31,6297.0,68.6,30.0,6453.0,70.3
2020-12-08,South East,1944,,60,6357.0,69.2,44.0,6497.0,70.8
2020-12-09,South East,2241,,64,6421.0,69.9,46.0,6543.0,71.3
2020-12-10,South East,3445,,54,6475.0,70.5,30.0,6573.0,71.6
2020-12-11,South East,3241,,33,6508.0,70.9,29.0,6602.0,71.9
2020-12-12,South East,3477,,77,6585.0,71.7,4.0,6606.0,72.0
2020-12-13,South East,3461,167725.0,21,6606.0,72.0,,,
2020-01-03,North West,0,,0,,,,,
2020-01-04,North West,0,,0,,,,,
2020-01-05,North West,0,,0,,,,,
2020-01-06,North West,0,,0,,,,,
2020-01-07,North West,0,,0,,,,,
2020-01-08,North West,0,,0,,,,,
2020-01-09,North West,0,,0,,,,,
2020-01-10,North West,0,,0,,,,,
2020-01-11,North West,0,,0,,,,,
2020-01-12,North West,0,,0,,,,,
2020-01-13,North West,0,,0,,,,,
2020-01-14,North West,0,,0,,,,,
2020-01-15,North West,0,,0,,,,,
2020-01-16,North West,0,,0,,,,,
2020-01-17,North West,0,,0,,,,,
2020-01-18,North West,0,,0,,,,,
2020-01-19,North West,0,,0,,,,,
2020-01-20,North West,0,,0,,,,,
2020-01-21,North West,0,,0,,,,,
2020-01-22,North West,0,,0,,,,,
2020-01-23,North West,0,,0,,,,,
2020-01-24,North West,0,,0,,,,,
2020-01-25,North West,0,,0,,,,,
2020-01-26,North West,0,,0,,,,,
2020-01-27,North West,0,,0,,,,,
2020-01-28,North West,0,,0,,,,,
2020-01-29,North West,0,,0,,,,,
2020-01-30,North West,0,,0,,,,,
2020-01-31,North West,0,,0,,,,,
2020-02-01,North West,0,,0,,,,,
2020-02-02,North West,0,,0,,,,,
2020-02-03,North West,0,,0,,,,,
2020-02-04,North West,0,,0,,,,,
2020-02-05,North West,0,,0,,,,,
2020-02-06,North West,0,,0,,,,,
2020-02-07,North West,0,,0,,,,,
2020-02-08,North West,0,,0,,,,,
2020-02-09,North West,0,,0,,,,,
2020-02-10,North West,0,,0,,,,,
2020-02-11,North West,0,,0,,,,,
2020-02-12,North West,0,,0,,,,,
2020-02-13,North West,0,,0,,,,,
2020-02-14,North West,0,,0,,,,,
2020-02-15,North West,0,,0,,,,,
2020-02-16,North West,0,,0,,,,,
2020-02-17,North West,0,,0,,,,,
2020-02-18,North West,0,,0,,,,,
2020-02-19,North West,0,,0,,,,,
2020-02-20,North West,0,,0,,,,,
2020-02-21,North West,0,,0,,,,,
2020-02-22,North West,0,,0,,,,,
2020-02-23,North West,0,,0,,,,,
2020-02-24,North West,0,,0,,,,,
2020-02-25,North West,0,,0,,,,,
2020-02-26,North West,0,,0,,,,,
2020-02-27,North West,0,,0,,,,,
2020-02-28,North West,0,,0,,,,,
2020-02-29,North West,0,,0,,,,,
2020-03-01,North West,0,,0,,,,,
2020-03-02,North West,0,,0,,,,,
2020-03-03,North West,0,,0,,,,,
2020-03-04,North West,0,,0,,,,,
2020-03-05,North West,0,,0,,,,,
2020-03-06,North West,0,,0,,,,,
2020-03-07,North West,0,,0,,,,,
2020-03-08,North West,0,,0,,,1.0,1.0,0.0
2020-03-09,North West,0,,0,,,0.0,1.0,0.0
2020-03-10,North West,0,,0,,,0.0,1.0,0.0
2020-03-11,North West,0,,0,,,1.0,2.0,0.0
2020-03-12,North West,0,,0,,,0.0,2.0,0.0
2020-03-13,North West,0,,0,,,3.0,5.0,0.1
2020-03-14,North West,0,,0,,,1.0,6.0,0.1
2020-03-15,North West,0,,0,,,4.0,10.0,0.1
2020-03-16,North West,0,,0,,,2.0,12.0,0.2
2020-03-17,North West,0,,0,,,4.0,16.0,0.2
2020-03-18,North West,0,,0,,,7.0,23.0,0.3
2020-03-19,North West,0,,0,,,10.0,33.0,0.4
2020-03-20,North West,0,,0,,,9.0,42.0,0.6
2020-03-21,North West,0,,0,,,13.0,55.0,0.7
2020-03-22,North West,0,,0,,,12.0,67.0,0.9
2020-03-23,North West,0,,0,,,21.0,88.0,1.2
2020-03-24,North West,0,,0,,,22.0,110.0,1.5
2020-03-25,North West,0,,0,,,23.0,133.0,1.8
2020-03-26,North West,0,,0,,,32.0,165.0,2.2
2020-03-27,North West,0,,0,,,40.0,205.0,2.8
2020-03-28,North West,0,,0,,,38.0,243.0,3.3
2020-03-29,North West,0,,0,,,46.0,289.0,3.9
2020-03-30,North West,0,,0,,,72.0,361.0,4.9
2020-03-31,North West,0,,0,,,63.0,424.0,5.8
2020-04-01,North West,0,,0,,,93.0,517.0,7.0
2020-04-02,North West,0,,0,,,112.0,629.0,8.6
2020-04-03,North West,0,,0,,,111.0,740.0,10.1
2020-04-04,North West,0,,0,,,101.0,841.0,11.5
2020-04-05,North West,0,,0,,,120.0,961.0,13.1
2020-04-06,North West,0,,0,,,107.0,1068.0,14.5
2020-04-07,North West,0,,0,,,159.0,1227.0,16.7
2020-04-08,North West,0,,0,,,138.0,1365.0,18.6
2020-04-09,North West,0,,0,,,129.0,1494.0,20.4
2020-04-10,North West,0,,0,,,140.0,1634.0,22.3
2020-04-11,North West,0,,0,,,152.0,1786.0,24.3
2020-04-12,North West,0,,0,,,155.0,1941.0,26.4
2020-04-13,North West,0,,0,,,145.0,2086.0,28.4
2020-04-14,North West,0,,0,,,152.0,2238.0,30.5
2020-04-15,North West,0,,0,,,129.0,2367.0,32.2
2020-04-16,North West,0,,0,,,166.0,2533.0,34.5
2020-04-17,North West,594,,0,,,118.0,2651.0,36.1
2020-04-18,North West,550,,0,,,134.0,2785.0,37.9
2020-04-19,North West,634,,0,,,94.0,2879.0,39.2
2020-04-20,North West,457,,0,,,104.0,2983.0,40.6
2020-04-21,North West,460,,0,,,106.0,3089.0,42.1
2020-04-22,North West,421,,0,,,127.0,3216.0,43.8
2020-04-23,North West,473,,0,,,111.0,3327.0,45.3
2020-04-24,North West,570,,0,,,105.0,3432.0,46.7
2020-04-25,North West,457,,0,,,91.0,3523.0,48.0
2020-04-26,North West,380,,0,,,92.0,3615.0,49.2
2020-04-27,North West,394,,0,,,91.0,3706.0,50.5
2020-04-28,North West,340,,0,,,82.0,3788.0,51.6
2020-04-29,North West,283,,0,,,83.0,3871.0,52.7
2020-04-30,North West,417,,0,,,89.0,3960.0,53.9
2020-05-01,North West,420,,0,,,72.0,4032.0,54.9
2020-05-02,North West,492,,0,,,78.0,4110.0,56.0
2020-05-03,North West,690,,0,,,77.0,4187.0,57.0
2020-05-04,North West,303,,0,,,76.0,4263.0,58.1
2020-05-05,North West,340,,0,,,60.0,4323.0,58.9
2020-05-06,North West,232,,0,,,66.0,4389.0,59.8
2020-05-07,North West,600,,0,,,75.0,4464.0,60.8
2020-05-08,North West,263,,0,,,66.0,4530.0,61.7
2020-05-09,North West,285,,0,,,48.0,4578.0,62.4
2020-05-10,North West,194,,0,,,70.0,4648.0,63.3
2020-05-11,North West,168,,0,,,52.0,4700.0,64.0
2020-05-12,North West,156,,0,,,62.0,4762.0,64.9
2020-05-13,North West,187,,0,,,35.0,4797.0,65.3
2020-05-14,North West,237,,0,,,39.0,4836.0,65.9
2020-05-15,North West,212,,0,,,59.0,4895.0,66.7
2020-05-16,North West,174,,0,,,51.0,4946.0,67.4
